zcta,year,merge_key,number_of_households,household_median_income_1yr,household_mean_income_1yr,number_of_rent_home,median_rent,number_of_owned_home,median_home_value,population_25_and_over,less_than_9th_grade,9th_to_12th_grade,high_school_graduate,some_college_no_degree,associates_degree,bachelors_degree,graduate_or_professional_degree,total_population,pct_children_teens_5-19,pct_young_adults_20-34,pct_middle_aged_35-59,pct_older_adults_60+,housing_units,pct_1_person,pct_2_person,pct_3_person,pct_4_or_more_person
10454,2023,2023_10454,14910,27500,55836,13924,1064,948,780800,25673,17.796907256650957,19.96260662953297,25.676781054025632,15.487087601760605,7.12811124527714,9.730066606941143,4.218439605811553,40368,22.436087990487515,14.422314704716609,33.769322235434004,22.265160523186687,14910,33.561368209255534,24.782025486250838,15.144198524480215,26.512407780013415
10455,2023,2023_10455,16366,36701,53392,14458,1130,1692,348700,27010,14.620510921880786,16.1421695668271,29.70381340244354,15.372084413180303,8.059977786005183,11.951129211403185,4.150314698259903,42940,25.640428504890544,13.432696786213322,33.360503027480206,21.29482999534234,16366,33.69180007332274,22.87058535989246,20.120982524746424,23.31663204203837
10456,2023,2023_10456,32601,35676,48755,29900,1194,2144,428800,54317,14.498223392308118,17.519376990629084,29.42541009260453,16.28035421691183,8.262606550435407,10.083399304085278,3.930629453025756,86958,22.043975252420708,14.394305296809954,31.698061132960742,22.79951240828906,32601,36.29643262476611,22.6281402410969,17.726450108892365,23.348977025244626
10457,2023,2023_10457,26715,44911,58366,24433,1400,1667,336900,49107,14.839024986254506,14.747388356038854,30.74714399169161,16.9853585028611,7.774858981407946,9.813264911316104,5.092960270429877,79375,22.839685039370078,16.860472440944882,32.481259842519684,19.571653543307086,26715,28.429721130451057,23.27157027886955,20.16470147857009,28.1340071121093
10458,2023,2023_10458,28856,42107,57371,26906,1548,1134,515700,47734,18.96132735576319,13.29031717434114,26.396279381572885,18.8251560732392,6.404240164243516,11.117861482381532,5.004818368458541,78741,23.202651731626474,17.976657649763148,32.448152804764995,18.714519754638626,28856,33.857776545605766,26.757000277238703,14.877321874133628,24.5079013030219
10459,2023,2023_10459,17919,39276,58743,15506,1285,2119,589500,30929,17.46580878786899,14.10003556532704,27.026415338355587,18.028387597400496,9.54444049274144,9.68023537780077,4.154676840505674,49753,23.01971740397564,13.981066468353667,30.144915884469278,24.24979398227243,17919,33.05429990512864,20.56476365868631,19.180757854791004,27.200178581394052
10460,2023,2023_10460,22734,36067,56863,19986,1332,2431,589300,39377,14.731950123168346,14.632907534855372,29.94133631307616,17.088655814307845,8.451634202707165,11.882571044010463,3.270944967874648,61101,22.22385885664719,14.17980065792704,33.75231174612527,22.012733015826253,22734,32.75710389724642,23.823348288906484,18.650479458080408,24.769068355766695
10461,2023,2023_10461,19078,65023,90619,12688,1741,5990,640400,36094,9.608245137696017,8.35595943924198,29.20707042721782,15.337729262481298,10.10971352579376,16.648196376128997,10.733085831440128,50900,17.994106090373283,13.487229862475441,34.96856581532417,25.499017681728876,19078,30.15515253171192,26.15053988887724,19.488415976517455,24.205891602893384
10462,2023,2023_10462,29538,63460,80576,22428,1711,6755,372100,51042,9.074879510990948,7.877826103992789,29.89302927001293,16.429606990321695,9.06116531483876,17.783394067630578,9.880098742212295,75452,18.47399671314213,14.49000689179876,34.659121030588985,23.768753644701267,29538,33.29270769855779,23.898029656713383,17.750016927347822,25.059245717381
10463,2023,2023_10463,29575,72952,101956,18716,1611,10342,352200,49501,6.951374719702633,7.56550372719743,19.00365649178805,15.41989050726248,7.143290034544757,22.195511201793902,21.720773317710755,69373,17.655283755928096,11.096536116356507,32.17245902584579,29.88050105949,29575,39.570583262890956,28.158918005071854,17.10566356720203,15.164835164835164
10464,2023,2023_10464,2081,100306,132151,623,1993,1434,667600,3581,1.8989109187377828,3.769896676905892,21.083496230103325,13.013124825467743,14.40938285395141,18.207204691426977,27.61798380340687,4273,14.416101099929792,7.746314065059678,28.247133161713084,45.6353849754271,2081,34.59875060067275,34.69485824123018,22.87361845266699,7.832772705430082
10465,2023,2023_10465,16221,90255,110108,6887,1774,9109,602000,31462,6.92263683173352,7.459792765876296,27.47759201576505,20.599453308753414,8.111372449303921,17.95499332528129,11.474159303286504,46457,19.960393482144777,13.987127881697054,31.185827754697897,26.29958886712444,16221,26.188274459034584,26.527341101041856,19.739843412859873,27.544541027063683
10466,2023,2023_10466,25262,66328,90341,14534,1528,10255,605300,49752,6.898215147129763,12.45377070268532,31.679128477247147,15.715951117543014,7.362518089725036,16.328991799324648,9.56142466634507,74061,20.836877708915623,13.027099283023453,32.13567194609848,26.19732382765558,25262,25.00197925738263,25.05739846409627,17.04932309397514,32.89129918454596
10467,2023,2023_10467,38210,47806,66931,32346,1505,5195,425500,65056,12.432365961633057,12.149532710280374,29.67136005902607,15.72030250860797,8.049987702902115,13.565236104279393,8.411214953271028,96304,19.327338428310348,14.657750456886525,33.107659079581325,24.647989699285596,38210,37.066213033237375,26.466893483381316,15.174038209892698,21.292855273488616
10468,2023,2023_10468,28608,46624,61402,25573,1594,2442,259400,52437,14.924576158056336,13.488567233060625,30.604344260731924,17.699334439422547,7.668249518469783,10.162671396151572,5.452256994107215,79825,20.028813028499844,15.045411838396493,33.75634199812089,21.973066082054494,28608,30.400587248322147,25.269155480984338,16.69812639821029,27.632130872483224
10469,2023,2023_10469,23582,76018,98334,11166,1653,11942,640400,47945,7.433517572218166,9.604755448951924,27.49608926895401,17.484617791219108,8.868495150693503,17.893419543226614,11.219105224736678,69855,19.025123470045095,13.031279078090328,30.560446639467465,28.261398611409348,23582,26.33364430497837,22.877618522601985,20.405393944533966,30.383343227885675
10470,2023,2023_10470,6625,81134,105951,3591,1656,2851,500400,12190,5.110746513535685,8.400328137817883,27.834290401968826,12.748154224774405,5.127153404429861,27.97374897456932,12.80557834290402,15558,9.429232549170845,14.436302866692376,33.03766550970562,32.079958863607146,6625,39.09433962264151,26.581132075471697,15.864150943396227,18.460377358490565
10471,2023,2023_10471,9205,108738,147500,3765,1729,5292,406500,16740,2.956989247311828,3.5304659498207887,16.17084826762246,12.8494623655914,6.003584229390681,27.07885304659498,31.409796893667863,23400,18.568376068376068,9.918803418803419,26.64529914529914,34.19230769230769,9205,40.74959261271049,30.13579576317219,14.133623030961434,14.980988593155894
10472,2023,2023_10472,21950,43125,60361,18034,1445,3445,632500,40000,17.585,13.1725,33.28,15.035000000000002,7.305000000000001,10.155,3.4675,63820,22.094954559699154,15.849263553744908,31.153243497336256,21.551237856471328,21950,26.514806378132118,24.82004555808656,19.366742596810933,29.29840546697039
10473,2023,2023_10473,22734,50609,71363,15967,1131,6442,586800,40712,12.038219689526429,13.187757909215955,24.55541363725683,18.45647474945962,7.936235016702692,14.926802908233444,8.899096089605031,59778,18.028371641741106,15.452173040248919,28.965505704439764,29.59115393623072,22734,32.246854930940444,24.439166006861967,20.172428961027535,23.141550101170054
10474,2023,2023_10474,3917,41279,58859,3504,1406,330,-666666666,6842,15.30254311604794,11.341712949429992,33.48436129786612,19.190295235311314,5.685472084185911,9.44168371821105,5.553931598947677,11188,22.801215588130137,15.641759027529496,36.43189131212013,18.03718269574544,3917,28.644370691856015,30.788869032422774,15.573142711258617,24.9936175644626
10475,2023,2023_10475,18692,62383,73880,10054,1221,8388,31900,30825,4.574209245742092,9.200324412003244,29.34306569343066,20.369829683698292,8.921330089213301,16.989456609894564,10.601784266017845,42771,13.069603235837366,14.269014051577003,27.483575319725983,35.31598513011153,18692,36.56644553819816,32.46308581211213,17.60111277551894,13.369355874170768
11001,2023,2023_11001,8508,144755,181986,1091,2196,7283,714600,18123,5.081940076146333,4.143905534403796,18.341334216189374,11.824753076201512,7.195276720189813,32.15251338078684,21.260276996082325,25714,19.02076689740997,12.85680952010578,30.90923232480361,30.150890565450723,8508,17.042783262811472,29.078514339445228,17.031029619181947,36.84767277856135
11003,2023,2023_11003,12068,123000,146612,1940,2315,9710,576500,31823,7.560569399490934,5.47717059988059,25.934072840398454,20.133236966973573,7.947082298966157,21.20164660779939,11.746221286490902,44716,16.477323553090617,14.303604973611234,34.24054029877449,26.697379014223095,12068,13.821677162744447,16.862777593636064,21.07225720914816,48.24328803447133
11004,2023,2023_11004,5093,109865,124377,1429,1967,3539,661900,11393,8.56666374089353,6.714649346089704,21.41665935223383,13.148424471166503,6.144123584657246,24.111296410076363,19.898183094882825,14296,12.241186345831002,9.072467823167319,29.75657526580862,39.059876888640176,5093,26.506970351462794,30.375024543491065,17.317887296289026,25.80011780875712
11005,2023,2023_11005,1535,91719,312858,59,2179,1476,620200,2168,1.9833948339483396,0.0,9.59409594095941,14.852398523985238,2.214022140221402,29.70479704797048,41.65129151291513,2195,0.683371298405467,0.5466970387243736,4.4646924829157175,49.88610478359909,1535,61.954397394136805,37.19869706840391,0.8469055374592834,0.0
11040,2023,2023_11040,13884,153511,189189,1376,2388,12326,795300,30332,3.2144270077805617,4.325464855598049,18.03046287748912,12.142291968877752,6.191480944217329,32.30581564024793,23.790056705789265,42344,17.981296051388625,12.011146797657283,29.539013791800492,33.97883997732855,13884,13.951310861423222,30.077787381158167,19.857389801210026,36.11351195620858
11101,2023,2023_11101,19049,116807,159301,15701,2740,3043,995500,30609,5.864288281224477,3.645986474566304,14.312783821751774,7.063282041229704,3.665588552386553,34.385311509686694,31.062759319154495,39007,9.339349347553004,21.352577742456482,46.791601507421746,15.061399236034557,19049,42.915638616200326,36.45860675101055,10.766969394718883,9.85878523807024
11102,2023,2023_11102,13176,102996,130950,11065,2248,1923,779800,22497,7.405431835355825,2.6803573809841312,15.019780415166467,9.89465262034938,6.832022047384095,35.87144952660355,22.296306174156555,28349,9.672298846520158,15.750114642491798,47.43377191435324,19.612684750784858,13176,38.828172434729815,34.350333940497876,13.13752276867031,13.683970856102004
11103,2023,2023_11103,16211,92787,136638,13390,2120,2676,1003500,28416,7.65061936936937,2.9068130630630638,19.62978603603604,10.951576576576578,6.492820945945946,33.78026463963964,18.58811936936937,35357,10.368526741522189,17.846536753683854,44.88220154424866,21.11604491331278,16211,34.97008204305718,37.980383690086974,14.669051878354203,12.380482388501635
11104,2023,2023_11104,12234,84716,106656,9537,1924,2627,665700,20901,4.841873594564854,2.2104205540404767,21.02291756375293,12.626190134443329,8.009186163341466,29.855030859767474,21.43438113008947,26825,12.756756756756758,11.876980428704567,45.0587138863001,23.761416589002792,12234,38.662743174758866,30.161844041196666,14.999182605852543,16.176230178191926
11105,2023,2023_11105,16068,100306,129329,11981,2211,3855,1089000,29964,4.9158990788946735,3.8346015218261913,17.63115738886664,12.124549459351222,6.908289947937525,33.79722333466827,20.788279268455483,38507,11.377152206092399,17.59939751214065,41.127587191939135,22.627054821201344,16068,28.242469504605427,35.91610654717451,18.869803335822755,16.971620612397313
11106,2023,2023_11106,18970,85573,114092,15323,2032,3264,639200,31294,6.43573848021985,4.591934556144948,19.14104940244136,12.682942417076756,4.812424106857545,32.9999360899853,19.33597494727424,40657,12.37179329512753,16.629362717367243,42.15510244238384,22.812799763878296,18970,39.103848181338954,36.072746441750134,10.84343700579863,13.979968371112284
11109,2023,2023_11109,3638,198773,242553,2846,3501,729,526000,5859,0.273084144051886,0.0,4.505888376856118,6.502816180235535,1.5190305512886155,40.99675712578939,46.20242362177846,7388,6.60530590146183,11.302111532214402,57.769355711965346,10.489983757444506,3638,28.999450247388676,38.565145684442,22.429906542056074,10.005497526113249
11201,2023,2023_11201,33141,169285,243020,21018,3207,11776,1131700,52350,2.3686723973256925,1.883476599808978,7.574021012416428,5.952244508118434,2.9856733524355303,38.30372492836676,40.93218720152817,69251,11.750010830168518,17.51888059378204,43.50406492325021,18.860377467473395,33141,41.08204339036239,37.563742795932534,11.59892580187683,9.755288011828249
11203,2023,2023_11203,30149,68028,88652,17505,1566,11890,677700,57766,5.380327528303846,6.287435515701277,35.53993698715507,18.49877090329952,8.349201952705744,16.810926842779487,9.133400270055049,76853,14.94801764407375,11.19279663773698,32.91218299871183,32.74563127008705,30149,32.08066602540715,28.37241699558858,20.508142890311454,19.038774088692826
11204,2023,2023_11204,25306,67588,88033,15650,1751,8943,1097200,49704,16.08321261870272,9.828182842427168,27.975615644616127,10.03540962497988,5.589087397392564,19.833413809753743,10.655078062127798,81368,24.610411955559925,10.525022121718612,29.944204109723724,23.508012978074916,25306,16.80629099818225,28.171184699280804,14.166600806132934,40.85592349640402
11205,2023,2023_11205,17272,86753,142490,12171,2307,5007,892800,29902,6.1333690054176975,8.367333288743229,16.202929569928433,12.490803290749785,4.314092702829242,31.957728580028093,20.533743562303524,50205,24.280450154367095,15.39687282143213,34.7256249377552,15.458619659396476,17272,31.907132931912923,32.97823066234368,13.721630384437239,21.39300602130616
11206,2023,2023_11206,33696,57280,88480,29593,1558,3670,822100,55844,11.772079363942412,11.399613208222908,23.66771721223408,11.981591576534631,4.89399040183368,25.15400042976864,11.131007807463648,89231,21.92735708442133,18.41624547522722,32.2399166209053,18.61236565767502,33696,30.932454890788225,33.14636752136752,15.02849002849003,20.892687559354226
11207,2023,2023_11207,35309,55419,74315,25362,1443,9492,657400,64067,9.074874740506033,10.212746031498275,36.208968735854654,16.134671515756942,8.918788143662104,13.404716936956625,6.045233895765371,93445,18.216062924715075,16.588367488897212,33.7599657552571,23.51329659157793,35309,33.92902659378629,25.472259197371777,18.001076212863577,22.597637995978364
11208,2023,2023_11208,34486,59988,80641,25152,1563,8921,638200,69088,9.38947429365447,8.937876331635017,48.64520611394164,11.55627605372858,5.708661417322835,10.98309402501158,4.779411764705882,106901,22.041889224609687,13.197257275423055,31.995958877840245,24.048418630321514,34486,22.44968972916546,20.480774807168125,21.307197123470395,35.762338340196024
11209,2023,2023_11209,30376,92656,125801,18785,1857,10879,905700,52678,6.2929496184365386,3.7681764683549113,17.791108242530086,13.204753407494591,6.095523748054217,29.79422149663996,23.05326701848969,70756,16.318050766012778,10.828763638419357,35.400531403697215,29.682288427836507,30376,36.762575717671844,29.701079799841978,13.464577297866736,20.071767184619436
11210,2023,2023_11210,21440,83261,116476,12018,1734,9075,817600,41573,5.222139369302192,6.270896976402954,22.471315517282854,17.730257619127798,9.01546676929738,23.06545113414957,16.224472614437254,60398,19.348322792145435,12.897778072121593,31.991125533958076,27.9678135037584,21440,28.367537313432834,26.61380597014925,17.532649253731343,27.48600746268657
11211,2023,2023_11211,27497,105183,155194,22594,2357,4520,1118600,46081,7.879603307219895,6.451682906186932,16.787830125214295,9.711160782101084,4.320652763611901,37.20188363967796,17.647186475987933,65691,13.498043872067711,23.75820127566942,38.72524394513708,14.125222633237431,27497,32.33807324435393,36.56398879877805,15.910826635632977,15.187111321235044
11212,2023,2023_11212,32588,40060,58158,27654,1231,4512,549400,58490,6.978970764233202,15.16840485553086,36.92597025132501,17.63378355274406,6.891776372029407,12.338861343819456,4.062232860318003,87946,20.20671775862461,14.263297932822415,30.2469697314261,26.917654014963727,32588,34.831839941082606,23.889161654596784,18.951761384558733,22.327237019761874
11213,2023,2023_11213,27060,62040,91348,22361,1607,4189,1184400,46710,6.559623207022051,9.37058445728966,23.573110682937276,18.507814172554056,7.976878612716763,20.291158210233355,13.720830657246845,69630,18.276604911676003,15.952893867585813,34.044233807266984,23.34913112164297,27060,34.320029563932,27.74944567627494,17.006651884700666,20.923872875092385
11214,2023,2023_11214,31006,64286,95206,19850,1710,10520,1007400,63263,16.43614751118347,7.481466259899151,25.64374120734078,9.944201191849896,8.066326288667943,20.582330904320063,11.845786636738694,88994,18.45180573971279,10.9310740049891,32.84153987909298,29.43456862260377,31006,24.77262465329291,25.933690253499325,18.5673740566342,30.726311036573566
11215,2023,2023_11215,29747,180773,246090,17198,2803,12162,1674700,52975,2.516281264747523,1.7763095799905615,6.350165172251061,5.512033978291647,3.6130250117980176,37.381783860311465,42.850401132609726,70922,15.058796988240601,10.259157948168411,46.07456078508784,20.48024590395082,29747,26.352237200389954,36.66252059031162,18.996873634316067,17.988368574982353
11216,2023,2023_11216,26664,95000,130791,20194,2180,6207,1398400,47850,3.592476489028213,5.350052246603971,18.24869383490073,11.471264367816092,5.496342737722048,35.11180773249738,20.72936259143156,59913,10.88912256104685,19.863802513644785,44.192412331213596,19.333032897701663,26664,37.113711371137114,35.54980498049805,13.445094509450945,13.891389138913892
11217,2023,2023_11217,19543,158314,235997,13695,2800,5640,1614200,33086,3.472767938100707,3.554373451006468,7.770658284470773,8.018497249591974,4.204195127848637,38.93791936166354,34.041588587317904,42569,11.158354671239634,15.154220207193028,46.19089008433367,18.34668420681717,19543,38.397380136110115,36.386429923757866,12.285728905490458,12.93046103464156
11218,2023,2023_11218,26053,95916,150487,15732,1966,9880,914300,48420,7.275919041718298,6.484923585295332,19.016935150764148,10.059892606361007,6.204047914085089,26.160677406030565,24.79760429574556,71313,21.56409069875058,11.274241723107988,35.89107175409813,23.827352656598375,26053,27.8470809503704,28.580201896134806,14.370705868805898,29.202011284688904
11219,2023,2023_11219,24476,55685,84493,17540,1678,6363,1086000,48268,17.069279854147677,12.631557139305544,34.834673075329405,10.425126377724371,3.567581006049557,14.86906439048645,6.60271815695699,94737,29.59139512545257,12.933700666054445,25.27418009858873,17.244582370140492,24476,15.848177806831181,22.88364111782971,15.075992809282562,46.19218826605655
11220,2023,2023_11220,28336,64201,88838,19929,1688,7824,1021200,61457,22.433571440193955,15.210635078184747,24.68717965406707,7.69318385212425,4.534878044811819,15.830580731242982,9.609971199375172,90792,21.784959027227067,11.582518283549211,36.881002731518194,23.189267776896642,28336,20.472190852625634,22.46964991530209,16.816064370412196,40.24209486166008
11221,2023,2023_11221,36032,85122,112905,27569,2055,7804,1061400,65891,7.89637431515685,7.711220045226207,22.92422333854396,12.974457816697274,6.481917105522757,27.721540119287912,14.29026725956504,90750,13.776308539944903,22.970798898071628,38.90578512396694,18.50137741046832,36032,28.441385435168737,33.80328596802842,17.395648312611012,20.359680284191832
11222,2023,2023_11222,20277,123963,159569,16351,2595,3586,1245600,33461,3.2007411613520222,2.9138399928274707,12.913541137443593,11.072591972744387,4.530647619616868,40.56961836167479,24.799019754340875,41418,7.9554782944613445,17.881114491283984,51.482447245159115,15.848181949876864,20277,35.996449178872616,40.00098633920205,14.292055037727474,9.710509444197859
11223,2023,2023_11223,26433,63950,96022,16429,1653,9453,1063200,50811,12.47958119304875,9.87778236995926,27.155537186829623,10.65320501466218,6.256519257641062,20.81439058471591,12.762984393143215,78566,21.286561616984446,11.049308861339512,30.989231983300666,25.512308123106685,26433,24.454280634055912,27.12896757840578,17.099837324556425,31.316914462981877
11224,2023,2023_11224,19991,41449,68938,14006,905,5654,512900,34534,8.47860079921237,9.066427289048477,30.59883013841432,9.329935715526728,9.03747031910581,17.817223605721896,15.671512132970406,48469,18.797581959603043,10.348882791062328,24.213414759949657,37.46105758319751,19991,36.28632884798159,29.603321494672603,17.217747986593967,16.892601670751837
11225,2023,2023_11225,24747,85201,111100,19919,1733,4544,1218300,42884,5.713086465814756,5.74573267419084,18.750582968006714,14.639492584646954,7.01193918477754,30.14877343531387,17.990392687249322,56544,13.693760611205434,15.702815506508205,38.4673882286361,25.475735710243356,24747,36.37612639915949,30.617852669010386,17.642542530407727,15.363478401422395
